instant,dteday,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,cnt
4494,11-07-2011,3,7,3,0,1,1,1,0.68,0.6364,0.65,0.1642,2,10
4495,11-07-2011,3,7,4,0,1,1,1,0.66,0.6212,0.74,0.2239,0,4
4496,11-07-2011,3,7,5,0,1,1,1,0.66,0.6212,0.74,0.1343,5,26
4497,11-07-2011,3,7,6,0,1,1,1,0.68,0.6364,0.74,0.194,19,121
4498,11-07-2011,3,7,7,0,1,1,1,0.7,0.6667,0.74,0.2537,28,317
4499,11-07-2011,3,7,8,0,1,1,1,0.74,0.697,0.66,0.2836,35,420
4500,11-07-2011,3,7,9,0,1,1,1,0.78,0.7424,0.59,0.2985,41,208
4501,11-07-2011,3,7,10,0,1,1,1,0.8,0.7576,0.55,0.3582,44,117
4502,11-07-2011,3,7,11,0,1,1,1,0.82,0.7879,0.56,0.2985,39,128
4503,11-07-2011,3,7,12,0,1,1,1,0.84,0.803,0.53,0.2836,40,148
4504,11-07-2011,3,7,13,0,1,1,1,0.86,0.8182,0.5,0.2537,22,141
4505,11-07-2011,3,7,14,0,1,1,1,0.86,0.8333,0.53,0.2836,40,134
4506,11-07-2011,3,7,15,0,1,1,1,0.86,0.8485,0.56,0.4179,38,146
4507,11-07-2011,3,7,16,0,1,1,1,0.86,0.8485,0.56,0.3881,57,239
4508,11-07-2011,3,7,17,0,1,1,1,0.86,0.8485,0.56,0.4179,59,514
4509,11-07-2011,3,7,18,0,1,1,1,0.86,0.8333,0.53,0.3881,57,472
4510,11-07-2011,3,7,19,0,1,1,1,0.84,0.8333,0.59,0.3284,80,373
4511,11-07-2011,3,7,20,0,1,1,1,0.72,0.697,0.74,0.4179,42,236
4512,11-07-2011,3,7,21,0,1,1,1,0.7,0.6667,0.79,0.4179,21,130
4513,11-07-2011,3,7,22,0,1,1,1,0.72,0.697,0.74,0.1343,20,90
4514,11-07-2011,3,7,23,0,1,1,1,0.7,0.6667,0.79,0.1343,11,55
4515,12-07-2011,3,7,0,0,2,1,1,0.7,0.6667,0.79,0.1343,3,22
4516,12-07-2011,3,7,1,0,2,1,1,0.7,0.6667,0.79,0.0896,6,14
4517,12-07-2011,3,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,2,9
4518,12-07-2011,3,7,3,0,2,1,2,0.7,0.6667,0.79,0,2,8
4519,12-07-2011,3,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,0,6
4520,12-07-2011,3,7,5,0,2,1,1,0.7,0.6667,0.79,0.0896,4,25
4521,12-07-2011,3,7,6,0,2,1,1,0.74,0.6818,0.58,0.2239,13,115
4522,12-07-2011,3,7,7,0,2,1,1,0.76,0.697,0.55,0.194,29,330
4523,12-07-2011,3,7,8,0,2,1,1,0.76,0.7121,0.58,0.2239,35,417
4524,12-07-2011,3,7,9,0,2,1,1,0.78,0.7273,0.55,0.4925,27,176
4525,12-07-2011,3,7,10,0,2,1,1,0.82,0.7727,0.52,0.1642,38,123
4526,12-07-2011,3,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,39,125
4527,12-07-2011,3,7,12,0,2,1,1,0.86,0.7879,0.44,0.2985,38,163
4528,12-07-2011,3,7,13,0,2,1,1,0.86,0.803,0.47,0.2239,32,136
4529,12-07-2011,3,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,33,124
4530,12-07-2011,3,7,15,0,2,1,1,0.9,0.8485,0.42,0.3582,37,148
4531,12-07-2011,3,7,16,0,2,1,1,0.86,0.7879,0.44,0.2836,25,202
4532,12-07-2011,3,7,17,0,2,1,1,0.88,0.8182,0.44,0.2836,48,428
4533,12-07-2011,3,7,18,0,2,1,1,0.86,0.803,0.47,0.2985,39,511
4534,12-07-2011,3,7,19,0,2,1,1,0.84,0.7576,0.44,0.2836,42,337
4535,12-07-2011,3,7,20,0,2,1,1,0.82,0.7424,0.43,0.194,57,308
4536,12-07-2011,3,7,21,0,2,1,1,0.82,0.7424,0.43,0.1045,49,258
4537,12-07-2011,3,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343,44,194
4538,12-07-2011,3,7,23,0,2,1,1,0.78,0.7121,0.52,0,20,79
4539,13-07-2011,3,7,0,0,3,1,1,0.76,0.7121,0.62,0,9,46
4540,13-07-2011,3,7,1,0,3,1,1,0.76,0.697,0.55,0,1,12
4541,13-07-2011,3,7,2,0,3,1,1,0.76,0.697,0.55,0,2,5
4542,13-07-2011,3,7,3,0,3,1,1,0.74,0.6818,0.58,0.194,0,4
4543,13-07-2011,3,7,4,0,3,1,1,0.74,0.6818,0.58,0.2537,0,5
4544,13-07-2011,3,7,5,0,3,1,1,0.74,0.6818,0.58,0.194,4,26
4545,13-07-2011,3,7,6,0,3,1,1,0.74,0.6818,0.58,0.1642,18,121
4546,13-07-2011,3,7,7,0,3,1,1,0.76,0.697,0.55,0.2537,32,313
4547,13-07-2011,3,7,8,0,3,1,1,0.8,0.7424,0.49,0.2537,31,449
4548,13-07-2011,3,7,9,0,3,1,1,0.82,0.7424,0.41,0.194,23,186
4549,13-07-2011,3,7,10,0,3,1,1,0.82,0.7576,0.46,0.194,33,113
4550,13-07-2011,3,7,11,0,3,1,1,0.84,0.7424,0.39,0.1642,55,165
4551,13-07-2011,3,7,12,0,3,1,1,0.84,0.7576,0.41,0.2836,40,174
4552,13-07-2011,3,7,13,0,3,1,3,0.82,0.7576,0.46,0.1343,39,158
4553,13-07-2011,3,7,14,0,3,1,3,0.82,0.7576,0.46,0.1343,27,116
4554,13-07-2011,3,7,15,0,3,1,3,0.64,0.5606,0.94,0.1343,13,46
4555,13-07-2011,3,7,16,0,3,1,2,0.66,0.5909,0.89,0,23,141
4556,13-07-2011,3,7,17,0,3,1,1,0.7,0.6667,0.79,0,70,488
4557,13-07-2011,3,7,18,0,3,1,1,0.72,0.697,0.79,0.1343,51,463
4558,13-07-2011,3,7,19,0,3,1,1,0.7,0.6667,0.79,0.1045,79,419
4559,13-07-2011,3,7,20,0,3,1,1,0.7,0.6667,0.84,0.1642,61,342
4560,13-07-2011,3,7,21,0,3,1,1,0.7,0.6667,0.79,0.1045,56,250
4561,13-07-2011,3,7,22,0,3,1,1,0.68,0.6364,0.83,0.194,48,184
4562,13-07-2011,3,7,23,0,3,1,1,0.66,0.6061,0.83,0.2537,33,116
4563,14-07-2011,3,7,0,0,4,1,1,0.66,0.6212,0.69,0.2985,14,46
4564,14-07-2011,3,7,1,0,4,1,1,0.66,0.6212,0.61,0.2537,4,25
4565,14-07-2011,3,7,2,0,4,1,1,0.64,0.6212,0.57,0.2985,3,10
4566,14-07-2011,3,7,3,0,4,1,1,0.62,0.6212,0.57,0.2985,1,6
4567,14-07-2011,3,7,4,0,4,1,1,0.62,0.6212,0.53,0.2537,0,6
4568,14-07-2011,3,7,5,0,4,1,1,0.6,0.6212,0.56,0.2239,6,28
4569,14-07-2011,3,7,6,0,4,1,1,0.6,0.6061,0.6,0.2239,14,130
4570,14-07-2011,3,7,7,0,4,1,1,0.62,0.6212,0.53,0.2537,23,334
4571,14-07-2011,3,7,8,0,4,1,1,0.64,0.6212,0.5,0.3582,53,486
4572,14-07-2011,3,7,9,0,4,1,1,0.68,0.6364,0.47,0.2836,29,224
4573,14-07-2011,3,7,10,0,4,1,1,0.7,0.6364,0.42,0.2537,32,127
4574,14-07-2011,3,7,11,0,4,1,1,0.72,0.6515,0.37,0.2239,38,148
4575,14-07-2011,3,7,12,0,4,1,1,0.74,0.6515,0.35,0.2537,51,223
4576,14-07-2011,3,7,13,0,4,1,1,0.76,0.6667,0.33,0.3284,39,177
4577,14-07-2011,3,7,14,0,4,1,1,0.74,0.6515,0.35,0.2836,49,178
4578,14-07-2011,3,7,15,0,4,1,1,0.76,0.6667,0.33,0.2985,42,180
4579,14-07-2011,3,7,16,0,4,1,1,0.76,0.6667,0.33,0.1343,43,274
4580,14-07-2011,3,7,17,0,4,1,1,0.74,0.6515,0.37,0.1343,78,595
4581,14-07-2011,3,7,18,0,4,1,1,0.72,0.6515,0.42,0.194,94,578
4582,14-07-2011,3,7,19,0,4,1,1,0.72,0.6515,0.39,0.2239,67,400
4583,14-07-2011,3,7,20,0,4,1,1,0.7,0.6364,0.42,0.2239,81,348
4584,14-07-2011,3,7,21,0,4,1,1,0.66,0.6212,0.5,0.1343,58,261
4585,14-07-2011,3,7,22,0,4,1,1,0.64,0.6212,0.57,0.0896,42,176
4586,14-07-2011,3,7,23,0,4,1,1,0.64,0.6061,0.65,0.2537,27,124
4587,15-07-2011,3,7,0,0,5,1,1,0.62,0.5909,0.73,0.2239,23,80
4588,15-07-2011,3,7,1,0,5,1,1,0.62,0.5909,0.73,0.194,7,20
4589,15-07-2011,3,7,2,0,5,1,1,0.6,0.5758,0.78,0.1642,16,38
4590,15-07-2011,3,7,3,0,5,1,1,0.6,0.5909,0.73,0.194,1,7
4591,15-07-2011,3,7,4,0,5,1,1,0.6,0.5909,0.73,0.1642,2,10
4592,15-07-2011,3,7,5,0,5,1,1,0.6,0.5909,0.73,0.1343,7,23
4593,15-07-2011,3,7,6,0,5,1,2,0.6,0.5909,0.73,0.1045,12,120
4594,15-07-2011,3,7,7,0,5,1,1,0.64,0.6061,0.65,0.1045,17,274
4595,15-07-2011,3,7,8,0,5,1,1,0.64,0.6061,0.65,0.2537,50,564
4596,15-07-2011,3,7,9,0,5,1,1,0.68,0.6364,0.54,0.194,31,207
4597,15-07-2011,3,7,10,0,5,1,2,0.66,0.6212,0.61,0.1642,59,166
4598,15-07-2011,3,7,11,0,5,1,1,0.7,0.6515,0.54,0.1343,73,210
4599,15-07-2011,3,7,12,0,5,1,1,0.7,0.6515,0.48,0.194,61,238
4600,15-07-2011,3,7,13,0,5,1,1,0.7,0.6515,0.54,0.194,85,247
4601,15-07-2011,3,7,14,0,5,1,1,0.7,0.6515,0.51,0.194,105,265
4602,15-07-2011,3,7,15,0,5,1,1,0.72,0.6515,0.45,0.1642,74,237
4603,15-07-2011,3,7,16,0,5,1,1,0.72,0.6667,0.51,0.194,96,361
4604,15-07-2011,3,7,17,0,5,1,1,0.74,0.6667,0.42,0.2537,104,587
4605,15-07-2011,3,7,18,0,5,1,1,0.72,0.6515,0.45,0.2239,102,496
4606,15-07-2011,3,7,19,0,5,1,1,0.7,0.6364,0.45,0.2239,114,394
4607,15-07-2011,3,7,20,0,5,1,1,0.7,0.6515,0.51,0.2239,92,343
4608,15-07-2011,3,7,21,0,5,1,1,0.66,0.6212,0.54,0.1045,75,261
4609,15-07-2011,3,7,22,0,5,1,1,0.66,0.6212,0.57,0.2239,71,223
4610,15-07-2011,3,7,23,0,5,1,1,0.64,0.6212,0.61,0.1642,41,167
4611,16-07-2011,3,7,0,0,6,0,1,0.62,0.6061,0.65,0.194,42,110
4612,16-07-2011,3,7,1,0,6,0,1,0.6,0.5909,0.69,0.1045,24,75
4613,16-07-2011,3,7,2,0,6,0,1,0.6,0.5909,0.73,0.1343,10,58
4614,16-07-2011,3,7,3,0,6,0,1,0.6,0.5758,0.78,0.1343,6,26
4615,16-07-2011,3,7,4,0,6,0,1,0.6,0.5909,0.73,0.0896,9,16
4616,16-07-2011,3,7,5,0,6,0,1,0.58,0.5455,0.78,0.0896,4,10
4617,16-07-2011,3,7,6,0,6,0,1,0.6,0.5758,0.78,0.1642,16,37
4618,16-07-2011,3,7,7,0,6,0,1,0.62,0.5909,0.73,0.1343,14,52
4619,16-07-2011,3,7,8,0,6,0,1,0.66,0.6212,0.65,0.1642,37,127
4620,16-07-2011,3,7,9,0,6,0,1,0.7,0.6515,0.54,0.2239,72,222
4621,16-07-2011,3,7,10,0,6,0,1,0.72,0.6667,0.54,0.194,114,322
4622,16-07-2011,3,7,11,0,6,0,1,0.74,0.6667,0.48,0.2239,171,396
4623,16-07-2011,3,7,12,0,6,0,1,0.76,0.6818,0.43,0.2836,187,463
4624,16-07-2011,3,7,13,0,6,0,1,0.76,0.6818,0.45,0.2985,221,497
4625,16-07-2011,3,7,14,0,6,0,1,0.74,0.6667,0.45,0.2985,201,433
4626,16-07-2011,3,7,15,0,6,0,1,0.76,0.6818,0.45,0.3284,205,428
4627,16-07-2011,3,7,16,0,6,0,1,0.76,0.6818,0.45,0.2836,183,425
4628,16-07-2011,3,7,17,0,6,0,1,0.76,0.6818,0.45,0.2239,234,475
4629,16-07-2011,3,7,18,0,6,0,1,0.76,0.6818,0.45,0.2836,185,428
4630,16-07-2011,3,7,19,0,6,0,1,0.74,0.6818,0.48,0.194,164,406
4631,16-07-2011,3,7,20,0,6,0,1,0.72,0.6667,0.51,0.2239,108,296
4632,16-07-2011,3,7,21,0,6,0,1,0.7,0.6515,0.58,0.2239,85,252
4633,16-07-2011,3,7,22,0,6,0,1,0.7,0.6515,0.65,0.2836,65,201
4634,16-07-2011,3,7,23,0,6,0,1,0.68,0.6364,0.61,0.2239,61,168
4635,17-07-2011,3,7,0,0,0,0,1,0.66,0.6212,0.65,0.2239,34,125
4636,17-07-2011,3,7,1,0,0,0,1,0.64,0.6061,0.69,0.194,16,102
4637,17-07-2011,3,7,2,0,0,0,1,0.64,0.6061,0.69,0.2239,28,94
4638,17-07-2011,3,7,3,0,0,0,1,0.64,0.6061,0.69,0.2239,21,47
4639,17-07-2011,3,7,4,0,0,0,1,0.62,0.5909,0.73,0.1642,4,10
4640,17-07-2011,3,7,5,0,0,0,1,0.64,0.6061,0.69,0.2239,4,12
4641,17-07-2011,3,7,6,0,0,0,1,0.62,0.5909,0.73,0.1642,10,21
4642,17-07-2011,3,7,7,0,0,0,1,0.64,0.6061,0.73,0.1642,20,50
4643,17-07-2011,3,7,8,0,0,0,1,0.68,0.6364,0.65,0.2239,45,118
4644,17-07-2011,3,7,9,0,0,0,1,0.72,0.6667,0.58,0.2239,74,184
4645,17-07-2011,3,7,10,0,0,0,1,0.74,0.6818,0.6,0.2239,127,304
4646,17-07-2011,3,7,11,0,0,0,1,0.76,0.697,0.55,0.2836,147,391
4647,17-07-2011,3,7,12,0,0,0,1,0.76,0.697,0.55,0.2836,177,420
4648,17-07-2011,3,7,13,0,0,0,1,0.8,0.7424,0.49,0.2985,200,472
4649,17-07-2011,3,7,14,0,0,0,1,0.8,0.7424,0.49,0.3582,168,430
4650,17-07-2011,3,7,15,0,0,0,1,0.82,0.7424,0.43,0.2985,129,324
4651,17-07-2011,3,7,16,0,0,0,1,0.8,0.7273,0.46,0.2985,129,317
4652,17-07-2011,3,7,17,0,0,0,1,0.8,0.7424,0.49,0.3881,133,369
4653,17-07-2011,3,7,18,0,0,0,1,0.8,0.7273,0.46,0.2985,147,390
4654,17-07-2011,3,7,19,0,0,0,1,0.76,0.697,0.55,0.2836,145,379
4655,17-07-2011,3,7,20,0,0,0,1,0.76,0.7121,0.58,0.2537,85,262
4656,17-07-2011,3,7,21,0,0,0,1,0.74,0.6818,0.62,0.2239,59,207
4657,17-07-2011,3,7,22,0,0,0,1,0.72,0.6818,0.66,0.2239,65,181
4658,17-07-2011,3,7,23,0,0,0,1,0.7,0.6667,0.74,0.1343,39,93
4659,18-07-2011,3,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,21,51
4660,18-07-2011,3,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,17,25
4661,18-07-2011,3,7,2,0,1,1,1,0.66,0.6061,0.83,0.2239,2,10
4662,18-07-2011,3,7,3,0,1,1,1,0.66,0.6061,0.78,0.194,3,7
4663,18-07-2011,3,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,1,4
4664,18-07-2011,3,7,5,0,1,1,1,0.64,0.5909,0.78,0.1045,2,17
4665,18-07-2011,3,7,6,0,1,1,1,0.64,0.5758,0.83,0.1045,10,105
4666,18-07-2011,3,7,7,0,1,1,1,0.68,0.6364,0.74,0.2239,22,277
4667,18-07-2011,3,7,8,0,1,1,1,0.7,0.6515,0.7,0.194,18,347
4668,18-07-2011,3,7,9,0,1,1,1,0.74,0.697,0.67,0.2239,33,203
4669,18-07-2011,3,7,10,0,1,1,1,0.76,0.7121,0.62,0.194,52,130
4670,18-07-2011,3,7,11,0,1,1,1,0.8,0.7576,0.55,0.0896,42,141
4671,18-07-2011,3,7,12,0,1,1,1,0.8,0.7727,0.59,0.194,39,165
4672,18-07-2011,3,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,27,152
4673,18-07-2011,3,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,32,138
4674,18-07-2011,3,7,15,0,1,1,1,0.84,0.803,0.53,0.3284,53,164
4675,18-07-2011,3,7,16,0,1,1,1,0.84,0.803,0.53,0.2836,45,265
4676,18-07-2011,3,7,17,0,1,1,1,0.84,0.7879,0.49,0.3284,72,545
4677,18-07-2011,3,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,80,558
4678,18-07-2011,3,7,19,0,1,1,1,0.8,0.7576,0.55,0.2239,63,398
4679,18-07-2011,3,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,91,323
4680,18-07-2011,3,7,21,0,1,1,1,0.74,0.697,0.66,0.194,48,202
4681,18-07-2011,3,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,36,140
4682,18-07-2011,3,7,23,0,1,1,1,0.74,0.697,0.66,0.1642,32,91
4683,19-07-2011,3,7,0,0,2,1,1,0.74,0.697,0.66,0.1045,25,51
4684,19-07-2011,3,7,1,0,2,1,2,0.74,0.697,0.66,0.1343,7,13
4685,19-07-2011,3,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,9,13
4686,19-07-2011,3,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,2,3
4687,19-07-2011,3,7,4,0,2,1,1,0.72,0.6818,0.7,0.1343,1,5
4688,19-07-2011,3,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,0,19
4689,19-07-2011,3,7,6,0,2,1,2,0.72,0.697,0.74,0.1045,8,134
4690,19-07-2011,3,7,7,0,2,1,2,0.74,0.697,0.7,0.1642,28,315
4691,19-07-2011,3,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,31,412
4692,19-07-2011,3,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,22,199
4693,19-07-2011,3,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,29,141
4694,19-07-2011,3,7,11,0,2,1,1,0.82,0.803,0.59,0,29,127
4695,19-07-2011,3,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,26,153
4696,19-07-2011,3,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,33,172
4697,19-07-2011,3,7,14,0,2,1,1,0.86,0.8182,0.5,0.194,41,152
4698,19-07-2011,3,7,15,0,2,1,1,0.88,0.8182,0.44,0.194,48,158
4699,19-07-2011,3,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,61,277
4700,19-07-2011,3,7,17,0,2,1,1,0.8,0.803,0.66,0,68,513
4701,19-07-2011,3,7,18,0,2,1,1,0.8,0.803,0.66,0.1343,80,530
4702,19-07-2011,3,7,19,0,2,1,1,0.76,0.7424,0.75,0.194,54,388
4703,19-07-2011,3,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,48,277
4704,19-07-2011,3,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343,47,241
4705,19-07-2011,3,7,22,0,2,1,1,0.74,0.7121,0.74,0,36,156
4706,19-07-2011,3,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,19,92
4707,20-07-2011,3,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045,11,40
4708,20-07-2011,3,7,1,0,3,1,1,0.7,0.6667,0.84,0,4,11
4709,20-07-2011,3,7,2,0,3,1,1,0.7,0.6667,0.84,0,2,9
4710,20-07-2011,3,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045,2,6
4711,20-07-2011,3,7,4,0,3,1,1,0.68,0.6364,0.83,0,0,4
4712,20-07-2011,3,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,4,23
4713,20-07-2011,3,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,5,116
4714,20-07-2011,3,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,27,303
4715,20-07-2011,3,7,8,0,3,1,1,0.74,0.7121,0.74,0,34,438
4716,20-07-2011,3,7,9,0,3,1,1,0.74,0.697,0.7,0.0896,28,209
4717,20-07-2011,3,7,10,0,3,1,1,0.76,0.7273,0.7,0,34,110
4718,20-07-2011,3,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,26,142
4719,20-07-2011,3,7,12,0,3,1,1,0.82,0.803,0.59,0,28,149
4720,20-07-2011,3,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,23,120
4721,20-07-2011,3,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239,44,127
4722,20-07-2011,3,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,36,138
4723,20-07-2011,3,7,16,0,3,1,1,0.84,0.8182,0.56,0,30,234
4724,20-07-2011,3,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,50,455
4725,20-07-2011,3,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,68,497
4726,20-07-2011,3,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,59,382
4727,20-07-2011,3,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239,45,309
4728,20-07-2011,3,7,21,0,3,1,1,0.8,0.803,0.66,0.1642,33,242
4729,20-07-2011,3,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,25,169
4730,20-07-2011,3,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,26,99
4731,21-07-2011,3,7,0,0,4,1,2,0.76,0.7424,0.75,0.194,13,42
4732,21-07-2011,3,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,5,21
4733,21-07-2011,3,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,2,6
4734,21-07-2011,3,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,1,6
4735,21-07-2011,3,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045,0,4
4736,21-07-2011,3,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045,2,18
4737,21-07-2011,3,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045,6,117
4738,21-07-2011,3,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343,23,274
4739,21-07-2011,3,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,23,381
4740,21-07-2011,3,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537,34,200
4741,21-07-2011,3,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,31,78
4742,21-07-2011,3,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,27,106
4743,21-07-2011,3,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284,29,135
4744,21-07-2011,3,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,21,102
4745,21-07-2011,3,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582,50,147
4746,21-07-2011,3,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,40,133
4747,21-07-2011,3,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,43,210
4748,21-07-2011,3,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,40,414
4749,21-07-2011,3,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836,39,382
4750,21-07-2011,3,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,51,284
4751,21-07-2011,3,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239,38,237
4752,21-07-2011,3,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,38,225
4753,21-07-2011,3,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,149
4754,21-07-2011,3,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,40,113
4755,22-07-2011,3,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,9,60
4756,22-07-2011,3,7,1,0,5,1,1,0.8,0.7879,0.63,0,7,24
4757,22-07-2011,3,7,2,0,5,1,1,0.78,0.803,0.79,0.1343,0,14
4758,22-07-2011,3,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,1,7
4759,22-07-2011,3,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,8,13
4760,22-07-2011,3,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045,2,19
4761,22-07-2011,3,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896,13,96
4762,22-07-2011,3,7,7,0,5,1,2,0.8,0.803,0.66,0.1045,20,252
4763,22-07-2011,3,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,30,322
4764,22-07-2011,3,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,31,208
4765,22-07-2011,3,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,32,115
4766,22-07-2011,3,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,23,109
4767,22-07-2011,3,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,20,115
4768,22-07-2011,3,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,25,123
4769,22-07-2011,3,7,14,0,5,1,1,0.96,1,0.48,0.2985,24,101
4770,22-07-2011,3,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,32,133
4771,22-07-2011,3,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,29,182
4772,22-07-2011,3,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,35,306
4773,22-07-2011,3,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,34,284
4774,22-07-2011,3,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,40,250
4775,22-07-2011,3,7,20,0,5,1,1,0.84,0.8182,0.56,0,46,212
4776,22-07-2011,3,7,21,0,5,1,1,0.82,0.803,0.59,0.0896,38,190
4777,22-07-2011,3,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,44,149
4778,22-07-2011,3,7,23,0,5,1,1,0.8,0.7879,0.63,0.194,19,103
4779,23-07-2011,3,7,0,0,6,0,1,0.82,0.7879,0.56,0,16,101
4780,23-07-2011,3,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,13,70
4781,23-07-2011,3,7,2,0,6,0,1,0.82,0.7727,0.52,0,13,61
4782,23-07-2011,3,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,6,22
4783,23-07-2011,3,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,5,9
4784,23-07-2011,3,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,1,7
4785,23-07-2011,3,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,6,25
4786,23-07-2011,3,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,7,45
4787,23-07-2011,3,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,24,109
4788,23-07-2011,3,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,30,132
4789,23-07-2011,3,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,61,198
4790,23-07-2011,3,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,62,216
4791,23-07-2011,3,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,71,235
4792,23-07-2011,3,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,78,245
4793,23-07-2011,3,7,14,0,6,0,1,0.92,0.8939,0.42,0,84,236
4794,23-07-2011,3,7,15,0,6,0,1,0.94,0.8788,0.38,0,78,215
4795,23-07-2011,3,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,70,221
4796,23-07-2011,3,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,70,197
4797,23-07-2011,3,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,62,196
4798,23-07-2011,3,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,80,217
4799,23-07-2011,3,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,47,145
